Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ,
0.7,502.902985,451.096008,418.287994,388.989014,422.026978,420.118988,431.945007,482.912994,552.344971,
0.72,503.323029,449.570007,417.182007,389.027008,421.606995,420.005005,431.830994,483.599976,555.09198,
0.74,502.865021,448.388,415.998993,388.798004,419.96701,419.279999,431.563995,484.515015,557.953003,
0.76,502.560028,446.747009,413.901001,388.112,419.471008,419.20401,430.915009,484.553009,559.669983,
0.78,501.759003,445.107025,412.299011,386.96701,419.355988,419.66098,429.428009,484.47702,561.04303,
0.8,500.69101,443.237976,411.191986,385.594025,418.44101,418.325989,428.855011,484.858978,561.539001,
0.82,499.737,441.63501,409.552002,384.754974,417.10498,417.600983,428.626007,484.401001,562.606995,
0.84,498.057983,439.156006,407.529999,384.030029,415.923004,417.409973,428.359009,483.904999,563.179016,
0.86,496.188995,436.484985,406.080017,382.694977,413.634003,415.998993,426.947998,483.332977,563.637024,
0.88,494.053009,434.578003,403.905975,381.893005,411.687988,414.73999,425.956024,482.798981,563.40802,
0.9,491.648987,432.212006,401.769012,380.139008,411.001007,414.320007,424.353973,481.615997,563.027039,
0.92,489.513,429.847015,399.937988,378.117004,410.238007,413.175995,422.942017,480.470978,562.989014,
0.94,487.071014,427.291016,397.953979,376.628998,409.093994,412.108002,421.912018,479.669983,563.21698,
0.96,483.942993,424.582977,396.009003,375.598999,407.873016,411.993011,421.569,478.639984,563.294006,
0.98,481.119995,421.873993,394.138977,375.102997,406.538025,410.848999,420.195007,477.342987,563.027039,
1,478.221008,419.164978,392.231995,374.531006,404.973999,409.70401,419.279999,476.617981,562.377991,
1.02,475.207001,416.953003,390.134003,373.501007,403.791016,408.903015,417.600983,475.816986,561.80603,
1.04,472.421997,414.815979,387.845001,371.746002,403.181,408.369019,416.190002,474.940002,560.546997,
1.06,469.332001,411.687988,386.052002,370.182007,402.990021,407.606018,415.160004,473.872009,560.546997,
1.08,465.822021,409.170013,384.71698,369.113007,402.761017,407.14801,414.73999,473.414001,561.156982,
1.1,462.350006,406.958008,382.770996,368.160004,402.34198,406.652008,414.167999,472.459991,560.204041,
1.12,459.755981,404.172974,380.863007,368.045013,402.265015,405.927979,413.480988,471.583008,560.164978,
1.14,456.169983,401.807007,378.955994,368.389008,401.959991,405.508026,412.641998,471.01001,561.119019,
1.16,453.079987,399.632996,377.047974,368.808014,401.463989,405.546021,411.726013,470.666992,561.424011,
1.18,449.799011,397.230011,375.254974,368.923004,401.807007,404.897003,411.040009,470.209015,561.385986,
1.2,446.480011,394.863983,373.690979,368.541016,402.22702,404.745026,410.582001,470.095001,562.835999,
1.22,443.123016,392.919006,372.471008,368.350006,401.692993,404.859009,410.200012,470.209015,563.294006,
1.24,440.14801,390.782013,370.868011,369.113007,401.959991,405.012024,410.085999,469.790009,563.065002,
1.26,437.096008,388.416992,369.571014,369.838013,402.188995,404.745026,410.085999,469.752014,564.171021,
1.28,434.119995,386.700012,368.312012,370.562988,401.921997,404.935974,409.589996,469.903992,565.963989,
1.3,430.992004,384.71698,367.282013,370.829987,401.807007,405.241028,409.589996,470.476013,567.414001,
1.32,428.130005,382.770996,366.901001,370.524994,402.074005,405.088013,409.70401,470.437988,568.481995,
1.34,425.154999,380.863007,367.778015,370.562988,402.151001,405.431976,409.70401,470.858002,570.541992,
1.36,422.255981,378.880005,368.312012,370.449005,402.22702,405.66098,410.01001,471.354004,572.067993,
1.38,419.584991,377.391998,369.075012,370.945007,402.532013,406.042023,410.315002,472.117004,573.518005,
1.4,417.333984,375.140991,370.906006,370.753998,402.455994,406.538025,410.811005,472.993988,575.539978,
1.42,414.281982,373.539001,374.798004,371.630981,402.684998,407.14801,410.811005,473.681,577.485046,
1.44,411.726013,372.432007,375.828003,371.173004,403.295013,407.263,411.040009,474.63501,578.59198,
1.46,408.94101,370.753998,377.505981,371.287994,403.905975,407.873016,411.536011,475.549988,580.690002,
1.48,406.766998,369.265991,383.953979,370.333984,403.982025,408.674011,411.954987,476.428009,583.016968,
1.5,404.249023,367.81601,386.929016,368.923004,404.478027,408.826996,412.450989,477.687012,584.924011,
1.52,401.884003,366.290009,389.179993,368.923004,404.630005,409.360992,413.367004,478.984009,587.518982,
1.54,399.441986,365.069977,394.55899,368.656006,405.050018,410.01001,414.09201,479.860992,589.501953,
1.56,397.572998,363.696014,398.983978,367.931,405.241028,410.77301,414.130005,481.082001,591.409973,
1.58,395.39798,362.399017,401.540009,367.893005,405.584015,411.764008,414.510986,482.608002,594.003967,
1.6,392.957001,361.636017,406.195007,367.472992,406.423981,412.679993,415.540985,484.134003,596.674011,
1.62,391.126007,360.415009,410.65799,365.641998,406.576019,412.794006,416.494995,485.164001,598.505981,
1.64,388.76001,358.850983,412.299011,364.192017,406.538025,413.32901,417.220001,486.575012,601.062012,
1.66,386.815002,358.049988,414.893005,363.58197,407.072021,414.320007,418.05899,488.216003,603.351013,
1.68,385.022003,356.981995,418.020996,363.047974,407.45401,414.931,418.668976,489.856018,605.640015,
1.7,383.343018,356.065979,420.042999,362.399017,408.140015,415.578979,419.509003,491.230011,608.385986,
1.72,381.436005,355.302979,421.606995,361.94101,409.514008,416.799988,420.347992,493.02301,611.095032,
1.74,379.604004,354.196991,423.781006,360.796997,410.65799,417.905975,421.644989,494.625,613.421997,
1.76,378.117004,353.204987,425.154999,359.041992,411.803009,418.401978,422.446014,496.34201,615.901978,
1.78,376.513977,352.061005,425.460022,358.278992,412.488983,419.164978,423.400024,498.173004,618.648987,
1.8,374.949982,351.259003,426.451996,357.78299,413.863007,420.61499,424.239014,499.812988,620.975952,
1.82,373.539001,350.419983,426.60498,356.790985,415.349976,421.187012,425.193024,501.071991,623.341003,
1.84,372.242004,349.390015,426.451996,355.98999,416.379974,422.21701,426.070007,503.285004,625.171997,
1.86,370.716003,348.742004,426.681,355.98999,417.562988,423.514008,427.100006,505.230011,627.38501,
1.88,369.227997,348.627014,426.375977,354.921997,418.89798,424.163025,428.588013,506.985016,630.550964,
1.9,368.122009,347.902008,425.651001,353.43399,419.66098,425.116974,430.342987,508.893005,632.610962,
1.92,367.015015,346.338013,424.544006,352.862,419.889984,426.299011,431.259003,510.914978,635.778015,
1.94,365.604004,345.575012,423.896027,352.289001,420.69101,427.673004,432.251007,513.127014,638.523987,
1.96,364.497009,344.774017,423.132996,351.144989,421.835999,428.817017,433.243011,514.768005,640.927979,
1.98,363.46701,344.125977,421.798004,351.640991,422.40802,430.342987,434.195984,516.484009,643.484009,
2,362.132019,343.706024,420.539001,351.449982,423.247009,431.372986,435.608002,517.934021,646.498047,
2.02,360.949005,343.667999,418.630981,351.298004,424.125,431.945007,436.408997,519.613037,649.015015,
2.04,359.996002,342.485016,416.915009,351.755005,424.811981,433.356995,437.667999,521.673035,650.807983,
2.06,358.966003,341.341003,416.190002,352.708984,425.574982,434.578003,439.040985,523.541992,653.669983,
2.08,357.89801,340.845001,414.73999,354.043976,426.60498,435.492981,440.070984,525.296997,656.531006,
2.1,357.440002,340.119995,412.450989,356.447998,427.710999,436.82901,441.445007,526.976013,659.04895,
2.12,356.599976,339.509003,411.078003,359.156006,428.473999,438.048981,442.742004,528.958984,661.528015,
2.14,355.380005,338.937012,409.285004,362.70401,429.695007,438.811981,443.619019,530.52301,664.656982,
2.16,354.463989,338.708008,407.187012,366.290009,430.496002,439.84198,444.801971,531.934998,666.755005,
2.18,353.625,338.135986,405.164978,369.571014,431.296997,441.55899,446.02298,533.880981,669.08197,
2.2,353.128998,337.181976,403.219025,373.234009,432.402985,442.436005,446.747009,535.216003,672.057983,
2.22,352.328003,336.953003,401.502014,377.429993,432.936981,443.619019,448.27301,536.970947,674.38501,
2.24,351.335999,336.304993,399.365997,381.626007,433.852997,445.14502,449.455994,538.802002,676.177979,
2.26,350.687012,336.113983,397.648987,385.785004,434.386993,446.289978,450.82901,540.403992,678.734009,
2.28,349.809998,335.541992,395.359985,389.713989,434.691986,446.595001,452.049988,542.044983,681.289978,
2.3,349.313995,335.466003,393.566986,393.528992,435.149994,448.654999,453.118011,543.838013,683.579041,
2.32,348.703003,334.970001,392.118011,396.542999,436.408997,449.914001,454.415009,545.13501,686.02002,
2.34,348.283997,334.129974,390.515015,399.518005,436.942993,450.447998,455.559998,546.622986,688.843018,
2.36,347.55899,333.862976,388.989014,402.494019,437.897003,451.936005,456.474976,548.453979,691.05603,
2.38,346.720001,333.367004,387.425018,405.012024,438.622009,453.537994,457.428986,550.018005,693.269043,
2.4,346.186005,332.871002,385.44101,407.186005,439.727997,454.14798,458.649994,551.58197,695.863037,
2.42,345.537018,332.604004,383.343018,409.093994,440.070984,455.559998,459.717987,553.221985,697.960999,
2.44,345.07901,332.527985,382.084015,409.933014,441.139008,457.277008,460.596008,554.825012,700.135986,
2.46,344.736023,331.803009,379.833008,410.811005,442.283997,458.22998,461.130005,556.465027,702.386047,
2.48,343.782013,331.192993,378.307007,411.345001,443.276001,459.337006,462.388977,558.067017,704.789978,
2.5,343.553009,330.850006,376.475983,411.878998,444.19101,460.863007,463.571014,559.630981,706.849976,
2.52,342.828003,330.621002,375.294006,412.145996,445.374023,461.549011,464.334015,561.385986,709.406006,
2.54,342.561005,329.93399,373.61499,412.18399,446.137024,462.541016,465.669983,562.76001,711.80896,
2.56,341.913025,329.781006,371.708008,412.031006,446.480011,463.494995,466.509003,564.591003,714.021973,
2.58,341.264008,329.895996,370.066986,411.382996,447.281982,465.555023,467.195007,566.460022,716.386963,
2.6,340.730011,329.399994,368.923004,410.390991,447.777008,465.974976,468.187012,568.139038,718.867004,
2.62,340.425018,329.095001,368.427002,409.589996,448.083008,466.890015,469.256012,569.473999,720.697998,
2.64,339.776978,328.980011,368.045013,408.712006,448.235016,468.187012,470.514008,571.153015,723.216003,
2.66,339.165985,328.179016,367.81601,407.759003,448.731018,469.52301,471.162994,572.526001,725.429016,
2.68,339.20401,328.140991,368.502991,406.652008,449.34201,470.362,472.536011,574.39502,727.298035,
2.7,338.747009,328.255005,369.571014,405.050018,449.609009,471.621002,472.917999,575.768982,729.700989,
2.72,338.289001,327.988007,371.630981,403.409973,450.256989,472.613007,473.947998,577.71405,732.028015,
2.74,337.906982,327.759003,374.987976,402.265015,451.096008,472.880005,475.436005,579.240051,734.278992,
2.76,337.259003,327.187012,379.376007,400.777008,451.821014,474.023987,476.199005,580.690002,736.644958,
2.78,336.685974,326.958008,383.877014,399.328003,452.661011,475.511993,476.846985,581.757996,739.009949,
2.8,336.496002,326.69101,389.333008,397.953979,453.804993,475.932007,478.143982,583.779968,740.917053,
2.82,336.266998,326.424011,395.321991,396.427979,454.605988,476.884979,479.213013,585.305969,743.167969,
2.84,336.151978,326.539001,401.845978,394.062988,455.406982,477.992004,479.822998,586.411987,745.304016,
2.86,335.884979,325.928009,407.949005,392.574982,456.285004,479.289001,480.548004,587.594971,747.36499,
2.88,335.655975,325.966003,415.006989,391.010986,456.894989,479.936981,481.845001,588.929993,749.385986,
2.9,335.274994,325.776001,421.759979,389.446991,457.352997,480.815002,482.378998,590.302979,751.218018,
2.92,334.549988,325.471008,427.596008,387.959015,457.582001,481.119995,483.52301,591.372009,754.497986,
2.94,334.436005,325.127014,434.119995,386.700012,457.848999,482.03598,484.896973,593.087952,756.825989,
2.96,334.015991,324.555023,440.223999,384.792999,458.536011,482.989014,485.469025,593.812988,758.045959,
2.98,333.824982,324.212006,445.221008,384.030029,458.916992,484.248016,486.117981,594.5,761.213013,
3,333.710999,324.13501,450.218994,383.534027,459.526978,485.049011,487.529022,596.179016,763.348999,
3.02,333.252991,324.364014,455.10199,382.733002,460.138,485.31601,488.597015,597.666016,764.645996,
3.04,332.565979,324.212006,458.954987,383.381012,460.634003,486.27002,489.39801,598.544006,767.278015,
3.06,332.222992,324.021027,462.273987,384.487976,460.97699,487.262024,490.695007,600.833008,769.606018,
3.08,331.764984,323.944977,465.173981,385.632019,462.045013,487.949005,491.648987,602.549011,771.399048,
3.1,331.574005,323.753998,467.195007,387.997009,462.769989,488.979004,492.450012,603.389038,773.877991,
3.12,331.384003,323.563019,468.912018,390.47699,463.838013,489.550995,493.519012,605.411011,776.587036,
3.14,330.888,324.440002,470.362,393.070984,464.639008,490.123016,495.005981,607.433044,778.952026,
3.16,330.583008,326.080994,471.812012,396.465973,465.059021,491.153015,495.501984,608.424011,780.897949,
3.18,330.77301,327.835999,472.346008,400.662994,465.593018,491.802002,496.455994,609.722046,783.033997,
3.2,330.467987,331.307007,472.117004,404.172974,466.165009,493.061005,497.714996,611.629028,785.437988,
3.22,330.087006,335.80899,472.307007,408.026001,467.081024,493.975983,498.286987,612.697021,787.420959,
3.24,329.971985,341.149994,471.963989,412.108002,467.576996,494.625,499.583984,614.147034,788.908997,
3.26,329.666992,347.330017,470.476013,415.502991,467.843994,495.121002,500.576019,615.978027,790.701965,
3.28,329.628998,354.539978,469.903992,418.708008,468.149017,496.03598,501.529999,617.237,793.295959,
3.3,329.209015,361.979004,468.76001,422.332001,468.339996,496.722992,502.407013,618.381042,794.708008,
3.32,328.980011,370.220001,467.157013,425.422028,468.45401,497.485992,503.360992,620.518005,797.187988,
3.34,328.790009,378.651001,465.402008,427.406006,468.873993,498.707001,504.315033,622.005981,799.286011,
3.36,328.484009,387.119995,463.685974,429.580017,469.179016,499.165009,505.42099,623.149963,801.689026,
3.38,328.179016,395.626984,461.510986,431.259003,469.865997,499.928009,506.565979,624.638,803.138977,
3.4,327.531006,404.859009,459.299011,432.708008,470.476013,500.881012,507.175995,625.438965,805.275024,
3.42,327.644989,414.281982,457.01001,433.928986,471.087006,501.873016,507.901001,626.697998,807.488037,
3.44,327.492004,423.171021,454.643982,434.768005,471.888,502.789032,509.427002,628.490967,809.777039,
3.46,327.187012,431.372986,452.165009,435.645996,472.688995,503.665985,510.265991,630.132019,811.723022,
3.48,326.997009,439.574982,449.647003,435.721985,473.414001,504.315033,511.257996,631.695984,813.630005,
3.5,326.882019,447.243011,447.014008,435.341003,474.444,505.115997,512.13501,633.373962,815.919006,
3.52,326.386017,454.529999,444.611023,434.958984,475.09198,506.146027,513.050964,634.708984,819.085022,
3.54,326.424011,461.434998,441.825989,434.615997,475.625977,507.02298,514.119019,636.120972,820.992981,
3.56,326.539001,467.309998,438.622009,433.852997,476.350983,507.748016,514.843994,637.417969,823.014954,
3.58,326.272003,472.84201,436.179993,432.518005,477.075989,508.740021,516.026978,639.401978,825.303955,
3.6,325.776001,477.992004,433.356995,431.945007,477.229004,509.540985,516.750977,640.812988,826.257019,
3.62,325.776001,482.645996,430.687012,430.763,477.876984,510.34201,517.629028,641.880981,828.011963,
3.64,325.623016,486.232025,428.169006,429.122009,478.259003,511.640015,519.155029,643.674011,830.109985,
3.66,325.279999,489.39801,425.574005,427.863007,478.60199,512.05896,519.460022,644.972046,832.055969,
3.68,325.203003,491.95401,422.675018,426.719025,478.71701,513.050964,520.643005,646.687988,833.544006,
3.7,325.242004,494.587006,420.424011,424.620972,479.518005,514.080994,521.749023,648.252014,835.641968,
3.72,324.708008,495.846008,418.096985,422.598999,480.319,514.768005,522.473999,649.397034,837.778992,
3.74,324.669006,496.760986,415.311981,421.072998,480.738007,515.302002,523.390015,650.77002,839.343018,
3.76,324.440002,497.447998,412.755981,418.89798,481.882996,516.52301,524.572021,652.640015,841.669983,
3.78,324.097015,497.714996,410.085999,417.066986,482.68399,517.208984,525.067993,654.280029,842.127991,
3.8,323.906006,497.561981,407.606018,415.540985,483.981018,517.591003,526.059998,655.234009,843.882019,
3.82,323.601013,497.105011,405.737,413.634003,484.782013,518.315979,527.127991,656.64502,845.866028,
3.84,323.601013,496.03598,403.371979,411.536011,485.431,519.231018,528.082031,658.132996,847.163025,
3.86,323.639008,494.81601,401.196991,409.894989,486.690002,519.91803,528.616028,659.582947,848.994995,
3.88,323.372009,493.441986,398.945984,407.949005,487.186005,520.338013,529.645996,660.994019,851.244995,
3.9,323.601013,491.648987,396.847992,405.622009,487.567017,520.794983,531.171997,662.406006,852.619019,
3.92,323.258026,489.322021,395.208008,403.447998,488.445007,521.673035,532.049011,663.664978,854.067993,
3.94,322.72403,486.918976,393.070984,402.151001,489.170013,522.207031,532.583008,664.885986,856.319031,
3.96,322.685974,484.744019,391.506989,400.891998,488.787994,523.122009,533.690002,666.182983,857.425964,
3.98,322.380005,481.997009,390.134003,399.862,490.009003,524.304993,534.414978,667.822998,859.104004,
4,322.228027,479.022003,389.06601,399.403992,490.161011,524.533997,535.025024,669.157959,861.507019,
4.02,322.571014,476.466003,388.837006,399.67099,490.35199,524.687012,536.665039,670.836975,863.338989,
4.04,322.228027,473.681,390.209991,400.662994,490.580994,525.830994,537.123047,672.325012,865.169983,
4.06,321.922974,470.132996,391.773987,402.036011,491.420013,526.898987,538.077026,673.393005,867.22998,
4.08,321.77002,466.776001,394.329987,404.745026,491.95401,527.243042,539.031006,674.919006,869.328003,
4.1,321.808014,463.953003,398.144989,407.721008,492.794006,528.082031,540.060974,676.55896,870.778015,
4.12,321.427002,460.557007,402.494019,411.345001,493.937988,528.958984,540.671021,677.742004,872.34198,
4.14,320.892975,456.819,408.369019,415.502991,494.549011,529.379028,542.006042,678.924988,874.248962,
4.16,320.854004,453.652008,414.359009,419.889984,495.312012,530.179993,542.883972,680.297974,875.812988,
4.18,320.320007,449.951996,420.385986,424.506012,496.264984,531.018982,543.570984,681.937988,878.10199,
4.2,320.397003,446.289978,427.367981,429.04599,497.105011,531.439026,544.523987,683.808044,880.315002,
4.22,319.901001,442.970978,434.15799,433.928986,497.561981,531.66803,545.515991,685.334045,882.107971,
4.24,319.671997,439.880005,441.329987,438.23999,497.714996,533.002991,546.774963,685.981995,883.862976,
4.26,319.367004,436.638,448.57901,442.627014,497.828979,534.03302,547.842957,687.699036,885.846985,
4.28,319.328003,433.014008,455.712006,446.02298,498.477997,534.720032,548.529968,688.920044,887.754028,
4.3,319.252014,430.266998,461.778015,449.417999,498.477997,535.444946,549.139954,690.522034,889.204041,
4.32,319.290009,427.139008,467.576996,453.424011,498.631012,536.207947,550.169983,691.781006,890.921021,
4.34,319.02301,423.590973,473.031982,455.751007,498.858978,536.932983,551.315002,693.307007,892.674988,
4.36,318.527008,420.462006,478.143982,458.269012,499.392975,537.809998,551.886963,694.908997,894.507019,
4.38,318.527008,417.791992,482.798981,460.32901,499.812988,538.725952,552.687988,696.320984,896.109009,
4.4,318.450989,415.044983,487.03302,461.587006,500.003998,539.335999,553.755981,697.656006,897.978027,
4.42,318.298004,412.337006,490.276001,462.617981,501.034027,539.83197,554.938965,699.067017,899.656982,
4.44,318.527008,409.399017,492.869995,463.494995,501.45401,540.862,555.815979,700.402954,900.686951,
4.46,318.565002,406.729004,495.121002,463.761993,501.873016,541.700989,556.731995,701.432983,902.289001,
4.48,318.375,404.249023,497.143005,463.113983,502.902985,542.883972,557.53302,702.882019,903.776978,
4.5,318.412994,402.036011,497.981995,463.609009,504.162018,543.646973,558.296021,704.675049,905.341003,
4.52,318.527008,399.975983,498.362976,462.656006,504.620026,544.333008,559.440979,705.781982,906.752991,
4.54,318.145996,397.306,498.669006,461.09198,505.039978,545.440002,560.509033,707.307983,908.468994,
4.56,317.916992,394.787994,498.858978,460.747986,505.230011,545.973999,561.119019,708.985962,910.338989,
4.58,317.764008,392.346008,497.981995,459.450989,505.115997,546.927979,561.80603,710.015991,911.598022,
4.6,318.145996,390.096008,497.027985,457.733978,505.536011,547.919983,563.179016,711.427979,913.008972,
4.62,318.337006,388.074005,495.768982,456.131989,506.107971,548.414978,563.866028,713.450012,914.610962,
4.64,318.412994,386.242004,494.51001,454.721008,506.070007,548.872986,564.324036,714.403992,916.098999,
4.66,318.26001,384.144012,492.945984,452.240997,506.375,549.67395,565.468018,715.356995,917.128967,
4.68,317.878998,382.389008,490.809998,450.295013,506.488983,550.589966,566.268982,717.112,918.654968,
4.7,317.574005,380.596008,488.826019,448.540009,506.946991,551.276978,567.071045,718.257019,920.447998,
4.72,317.687988,378.613007,486.232025,446.175018,507.671997,552.039978,568.177002,719.820984,921.822021,
4.74,317.802002,377.354004,482.989014,443.733978,508.282013,552.649963,569.054016,721.346985,923.270996,
4.76,317.649994,375.483978,481.005981,441.979004,508.893005,552.992981,569.85498,722.338989,924.682983,
4.78,317.841003,374.035004,478.296997,439.423004,509.351013,553.528015,570.541992,723.635986,925.827026,
4.8,317.764008,372.509003,475.28299,436.789978,510.113007,554.481018,571.533997,725.314026,927.124023,
4.82,317.878998,370.829987,472.269012,434.768005,511.37204,555.244019,572.60199,726.687012,928.650024,
4.84,317.841003,369.53299,469.52301,431.755005,512.05896,555.701965,573.327026,727.832031,929.833008,
4.86,317.307007,368.235992,466.661011,429.466003,512.937012,556.197998,574.356995,729.166992,930.97699,
4.88,317.42099,367.472992,463.800018,427.558014,513.546997,557.34198,575.119995,730.350037,932.275024,
4.9,317.345001,365.908997,460.938995,425.116974,513.890015,558.067017,576.073975,731.684998,933.83905,
4.92,317.268005,365.069977,457.315002,422.636993,514.576965,558.830017,577.485046,733.364014,935.288025,
4.94,317.574005,363.848999,454.187012,421.492981,514.805969,558.906982,578.133972,734.432007,936.471008,
4.96,317.382996,362.70401,451.325012,419.813995,514.997009,559.630981,578.706055,735.69104,937.272034,
4.98,317.382996,361.559998,447.777008,418.592987,515.187012,560.814026,580.041016,736.988037,937.959045,
5,317.382996,360.377014,445.259979,418.516998,515.416016,561.080994,580.537048,738.513977,939.294006,
5.02,317.382996,359.118011,442.39801,419.050995,515.339966,561.730042,581.528992,739.582031,940.47699,
5.04,317.535004,358.393005,439.38501,419.279999,515.606995,562.569031,583.169983,740.879028,942.040955,
5.06,317.496979,357.669006,436.255981,422.713013,516.179016,562.721008,583.588989,742.328979,943.147034,
5.08,317.268005,356.639008,433.243011,425.956024,516.52301,563.790039,584.237976,743.968994,944.329956,
5.1,317.687988,356.065979,430.533997,428.131012,516.789978,564.591003,585.802002,744.846985,945.855957,
5.12,317.307007,355.03598,428.054016,433.699982,517.437988,564.934021,586.526978,746.448975,947.190979,
5.14,317.115997,353.854004,425.536011,438.277985,518.163025,565.697021,587.174988,747.479004,948.640991,
5.16,317.191986,353.43399,422.598999,442.131012,518.658997,566.575012,588.471985,748.661987,949.899963,
5.18,317.42099,352.632996,420.272003,447.51001,519.536011,567.184998,589.388,749.919983,951.044006,
5.2,317.153992,351.755005,417.678009,452.812988,519.802979,567.794983,590.22699,751.065002,952.760986,
5.22,317.42099,350.992004,414.664001,457.619995,520.031982,568.52002,591.143005,752.247986,953.638,
5.24,317.42099,350.19101,412.56601,461.968994,520.223022,569.244995,592.210999,753.467957,955.049988,
5.26,317.268005,349.084991,410.811005,466.661011,520.794983,569.741028,592.89801,754.880005,956.765991,
5.28,317.42099,348.627014,407.796997,470.820007,521.101013,570.809021,593.545959,755.985962,958.253967,
5.3,317.382996,348.475006,405.813019,474.557983,520.833008,571.343018,594.575989,757.169006,959.169983,
5.32,317.191986,347.63501,403.791016,477.342987,521.139038,572.182983,595.377014,758.274963,960.580994,
5.34,316.962982,346.987,402.188995,480.203979,520.833008,573.174011,596.292969,759.190979,962.373962,
5.36,317.078003,346.186005,401.502014,482.264008,521.023987,574.090027,597.208008,760.564026,963.632996,
5.38,317.345001,345.957001,401.998016,483.942993,521.940002,574.433044,597.932983,761.518005,964.778015,
5.4,317.22998,345.156006,402.684998,485.240021,522.512024,575.425049,598.734009,762.815002,966.22699,
5.42,317.268005,344.125977,404.59201,485.926971,522.85498,576.073975,599.650024,764.226013,967.562988,
5.44,316.962982,344.011017,407.644012,486.575012,523.237,576.455017,600.794983,765.218018,968.973999,
5.46,317.22998,343.591003,411.878998,486.651978,524.19104,577.981018,601.596008,766.171997,970.309998,
5.48,317.382996,342.790009,416.990997,485.888977,524.763,578.439026,602.397034,767.355042,971.492004,
5.5,317.307007,342.409027,422.675018,485.698029,525.79303,578.706055,603.044983,768.309021,972.675049,
5.52,317.574005,342.141998,429.313019,484.973022,526.518005,580.499023,603.88501,769.415039,973.89502,
5.54,317.649994,341.149994,436.104004,483.599976,526.822998,581.185974,604.304016,770.254028,974.887024,
5.56,317.458984,341.073975,443.46698,481.92099,527.51001,581.377014,605.411011,770.979004,975.879028,
5.58,317.268005,340.615997,451.019989,480.470978,528.195984,582.55896,606.325989,772.314026,976.757019,
5.6,317.22998,339.548004,458.725983,478.984009,528.578003,583.39801,607.088989,773.382019,977.825012,
5.62,317.115997,339.394989,466.203979,476.312988,528.769043,583.360046,607.738037,774.565002,978.93103,
5.64,317.382996,339.433014,472.803009,474.406006,528.958984,583.971008,608.385986,775.403992,979.694031,
5.66,317.345001,338.708008,479.822998,472.651001,528.807007,585.152954,609.226013,776.320007,980.723999,
5.68,317.649994,338.173981,486.575012,469.790009,528.882996,585.343994,610.332031,777.350037,981.754028,
5.7,317.496979,337.755005,492.144989,467.806,529.150024,586.449951,611.437988,778.22699,982.708008,
5.72,317.268005,337.526001,496.722992,465.593018,529.645996,587.518982,612.200989,778.914001,983.623962,
5.74,317.191986,336.914978,502.063995,462.884979,529.950989,587.632996,613.079041,780.134949,983.928955,
5.76,316.886993,336.609985,505.536011,459.908997,530.371033,588.128967,613.765015,780.897949,985.072998,
5.78,316.772003,336.64798,508.701965,457.428986,531.134033,588.854004,614.718994,782.042053,986.026978,
5.8,317.191986,335.770996,511.753967,454.949005,531.553955,589.234985,615.787048,783.263,987.018982,
5.82,317.382996,335.350983,513.700012,451.859009,532.468994,589.768982,616.626953,784.445984,988.04895,
5.84,317.078003,335.350983,515.416016,449.188995,533.156006,590.684998,617.504028,785.284973,989.307983,
5.86,317.078003,334.85498,516.828003,446.900024,533.536987,591.10498,618.190979,786.544006,990.414001,
5.88,317.000977,334.665009,517.208984,444.039001,533.880981,591.830017,619.068054,787.649963,991.252991,
5.9,316.924988,334.703003,517.171021,441.75,534.262024,592.70697,620.174011,788.604004,992.473999,
5.92,317.115997,334.549988,516.789978,439.727997,534.453003,593.049988,620.899048,789.557983,993.161011,
5.94,317.039001,334.28299,515.682983,437.819977,534.528992,593.164978,621.585999,790.359009,993.809998,
5.96,316.695984,333.673004,515.302002,436.371002,535.101013,593.966003,622.578003,791.846985,994.916016,
5.98,316.772003,333.100006,513.622986,434.882996,535.063049,594.880981,623.378967,792.838989,995.869995,
6,317.153992,332.985992,511.600983,435.187988,535.063049,595.453979,624.218018,793.945007,997.51001,
6.02,317.22998,332.451996,510.151978,436.255981,535.520996,595.950012,624.675964,794.82196,998.463989,
6.04,317.307007,332.414001,507.519012,437.705994,535.520996,596.940979,625.057983,796.234009,1000.290039,
6.06,316.886993,332.414001,505.002014,440.566986,535.597046,597.513977,625.781982,797.187988,1001.629944,
6.08,317.268005,332.184998,502.751007,444.000977,536.360046,598.46698,626.697998,797.873962,1002.429932,
6.1,317.42099,331.880005,500.233002,447.662994,536.856018,599.192017,627.536987,799.437988,1003.419983,
6.12,317.22998,331.53598,496.914001,452.316986,537.42804,600.070007,628.719971,800.391968,1004.719971,
6.14,316.924988,331.230988,493.862,457.65799,537.886047,600.984985,629.329956,801.383972,1005.640015,
6.16,316.733978,330.888,490.734009,463.113007,539.06897,601.329041,630.474976,802.260986,1007.089966,
6.18,316.733978,330.850006,487.872009,468.302002,539.83197,601.901001,631.580994,803.63501,1008.540039,
6.2,316.65799,330.506012,484.515015,472.764984,540.403992,602.473022,631.92395,804.473999,1009.870056,
6.22,316.811005,330.238983,481.462982,478.181976,540.938049,603.197998,632.763977,805.695007,1011.170044,
6.24,316.886993,330.048004,477.838989,483.52301,541.091003,604.114014,633.945984,806.801025,1013.039917,
6.26,317.039001,330.162994,474.290985,487.567017,541.549011,604.877014,634.862,807.640015,1014.449951,
